customer_id,region,device,membership_level,gender,campaign_source,premium_flag,monthly_spend_equal,monthly_spend_unequal,session_duration_equal,session_duration_unequal,satisfaction_equal,satisfaction_unequal,loyalty_index,high_refund_flag,chargeback_flag,high_loyalty_flag
182,NA,mobile,free,female,organic,0,31.005492925902114,47.43979395422897,10.525001915666476,9.573066437357937,64.91938379591826,66.34991305455955,,0,0.0,0
183,NA,desktop,free,male,organic,0,27.256981611094062,41.641944290109585,9.181878723725212,11.966112382123898,80.94537975590325,,53.5338702618488,0,0.0,0
184,APAC,desktop,standard,female,organic,0,67.37170894229523,81.51180887238536,9.722529883857801,16.683943172038823,76.9551612215352,78.5928467019465,65.77473933565014,0,0.0,1
185,APAC,desktop,free,male,organic,0,33.99878853089962,40.666953051901444,10.806605479810127,12.813773565322471,75.44660295919522,,,0,0.0,0
186,NA,desktop,standard,female,email,0,50.83115810716377,,12.792536409724066,14.471158284707657,78.06250463257821,75.82576460358464,56.07436578096823,0,,0
187,NA,desktop,free,male,ads,0,33.25725892585244,,10.234531753923,9.04891093515174,68.69376647243156,87.94860009430946,43.47566070228654,0,0.0,0
188,NA,desktop,standard,male,organic,0,81.33754838188466,93.69406055877023,,14.073074168463528,77.0690496290473,71.04120337473381,62.66292209139631,0,0.0,0
189,APAC,desktop,free,female,organic,0,47.83110853467716,22.116552904055432,16.705701564208713,13.029798016527318,52.38534142104418,65.66494456915046,42.05362047619533,0,0.0,0
190,EU,mobile,premium,female,ads,1,123.24586314324294,118.17812495329524,8.044439369070771,1.816945188448078,75.15333418859264,,74.09621500581194,0,0.0,1
191,APAC,desktop,free,male,ads,0,51.193926137873774,33.96614424563441,7.95631125709178,11.231648365914618,78.28045089939737,37.584634374793275,52.27392593224982,0,0.0,0
192,NA,mobile,standard,male,email,0,73.1804390923542,83.85314240685076,11.741698754470717,11.119540579529604,77.77298865218762,,,0,0.0,0
193,NA,desktop,,male,email,0,28.9657224076457,35.274880683085215,14.542635781858664,12.687356452757603,37.28474370761235,55.61987623231667,26.250506153263178,1,0.0,0
194,NA,desktop,,female,ads,0,45.94432784481373,44.815270118884854,10.850230649106019,14.582238717206991,70.52284488036364,,55.98951420136868,0,0.0,0
195,APAC,mobile,standard,male,email,0,70.09393878104669,65.18637295387536,12.392866068055621,-0.24154222706659567,86.93129503436793,90.60040190552897,,0,0.0,1
196,EU,desktop,premium,male,organic,1,112.76170569645559,112.8073030049028,10.703395225708192,11.72346071273493,98.00611628540082,72.71670236079358,81.02889597331523,0,,1
197,NA,desktop,free,male,email,0,62.138700325936156,30.686165253258494,18.057603335322824,8.584824394868889,60.279011393137175,70.63000867363944,51.37229586382297,0,0.0,0
198,NA,desktop,standard,female,email,0,78.38765501895546,58.57434138910163,17.00638764975917,12.322729906701994,72.71590875631976,,58.63571174985945,0,0.0,0
199,NA,desktop,,male,email,0,60.31118122893463,38.016485213159,7.918876823573162,10.765237130285273,64.73435520179493,67.84726434964561,,0,0.0,0
200,NA,desktop,free,male,organic,0,33.58261472014067,51.064675325049436,15.008133646285614,13.588181424222293,73.09509316289953,,44.9012652814772,0,0.0,0
201,NA,desktop,free,female,organic,0,31.63027536736692,36.08180708089531,3.5135434538714208,11.272250257864192,77.31901268039384,64.27936382560176,53.75666436373955,0,,0
202,APAC,mobile,standard,female,organic,0,71.28895866643363,,4.2684679190562225,6.500791640368141,75.3330722603667,71.6005975358245,,0,0.0,0
203,NA,desktop,free,female,organic,0,47.943628717718404,46.40643462314251,14.118581996278017,14.460446594675856,53.55186639025399,72.32286753761376,46.15891602910557,0,0.0,0
204,NA,tablet,free,male,ads,0,42.80459678226554,50.38502624857602,11.176371226176435,22.46536689758552,77.19879854335582,51.61065315955882,46.282344939255715,0,,0
205,NA,mobile,free,male,organic,0,44.475782421391486,37.21406915649844,10.080514216120005,2.424552041042995,60.286438902753204,63.43354924939737,,1,0.0,0
206,APAC,desktop,,male,organic,0,89.68935905852132,71.36312716820755,12.095165152773285,10.283381486238047,65.26320157281191,79.34759923823029,57.21242564440011,0,0.0,0
207,APAC,mobile,standard,female,organic,0,74.24092784662577,76.64740276443669,7.138891967357731,8.999555741227953,79.05594789387735,61.19362660161952,59.61151600124714,1,0.0,0
208,NA,desktop,standard,male,ads,0,64.47172130853788,46.03299132906845,9.163212898787652,13.095894191281051,78.55198262014935,,62.002479829555675,0,0.0,0
209,APAC,mobile,standard,female,organic,0,69.1986783084224,63.70876676942645,9.497134785297801,14.220194231076565,65.49970147008503,,,1,0.0,0
210,APAC,mobile,,female,organic,0,55.04653434859351,,9.417749056515317,12.328086807176781,83.58808844557718,,,0,0.0,0
211,EU,mobile,premium,male,organic,1,111.92075394120947,153.25267704822653,11.487074361375427,18.18575476902263,105.31057285785585,94.31842022176255,,0,0.0,1
212,EU,desktop,standard,male,organic,0,70.45218700217433,78.42562731740797,11.381850760299137,12.397681724142085,72.98925248750669,83.34777286789566,,0,0.0,0
213,EU,tablet,free,male,email,0,24.64535455645772,52.75058224419524,10.955289237035192,22.042077844165433,67.70720379762683,62.805389572323676,37.675347856597725,0,0.0,0
214,NA,desktop,free,male,ads,0,51.8365713412867,41.58130433500627,9.735375597147138,16.212229487506352,73.04507170346022,68.391129002936,49.112347289202695,0,0.0,0
215,NA,desktop,free,female,ads,0,42.07653648372999,,7.5110691841959305,13.621904557823546,81.74560591936589,62.7690269584173,57.77287558036522,0,,0
216,EU,mobile,standard,male,organic,0,91.92914894164572,75.53568273277062,7.5405501048439145,9.269971927327216,72.37258194875076,77.0731139113198,69.35217314555936,0,,1
217,EU,mobile,premium,female,organic,1,119.48108648746287,87.19198941315166,9.82850683728734,5.1590468453332825,72.80636781292591,,75.2338424815237,0,,1
218,EU,mobile,,female,email,0,89.39164990915171,74.56452372786023,,10.926845310512242,70.01190514391892,70.95095857192942,55.577632543570076,0,0.0,0
219,NA,desktop,,female,organic,1,100.47150687425362,116.71156135835776,12.538373173547274,12.200275404327336,80.91135960369637,83.2783049308352,68.8746282669236,0,0.0,1
220,NA,mobile,standard,male,organic,0,67.833080095001,77.04967414122397,9.969826339767689,15.779674987170807,77.1896055951435,81.31565742213375,67.00349348126133,0,0.0,1
221,NA,desktop,free,female,organic,0,35.205788071826966,,12.223590944649388,13.201243210332263,61.6869944757605,,45.212812339470474,0,0.0,0
222,APAC,mobile,free,male,organic,0,56.379600404484556,,11.138369105790556,8.68359732095778,69.83992652293294,71.92418618962986,53.64698124297504,0,0.0,0
223,EU,mobile,,male,ads,0,76.749030862989,,8.175045187137531,13.61007632137532,78.27580322194203,38.33599715443132,,0,0.0,0
224,EU,mobile,premium,male,ads,1,110.87411183774745,101.26830948483955,10.472504706010962,3.809844759382294,76.44231355334446,,72.26516245519962,0,0.0,1
225,NA,mobile,,female,organic,0,38.74876404515984,19.682953495802963,9.763608448596893,21.920698030485212,58.509150327819114,,36.96141768474327,0,,0
226,NA,mobile,,male,organic,0,81.11097945612241,90.8227843291177,12.25365112331512,8.584239582649536,70.20171569574265,68.3211163204331,64.44451524616883,0,0.0,1
227,NA,desktop,,female,organic,0,60.24299123864957,,12.224959214719364,14.66076415047894,72.46021363903185,92.88835964144667,56.68766036461903,0,0.0,0
228,EU,mobile,standard,male,organic,0,59.59685083791948,34.42343036475327,5.626002646851209,0.14637621172371773,66.43772480427849,78.58426839041583,,0,0.0,0
229,EU,mobile,free,female,email,0,34.15036372746142,48.14991679425438,8.640679062672275,12.355895373712304,61.0058221553971,,,0,0.0,0
230,EU,mobile,,female,organic,0,62.161161932432336,,11.54508764221979,5.945956644721631,67.7088060886421,67.76819166319362,58.368538892312316,0,0.0,0
231,EU,desktop,premium,male,organic,1,109.62151129425544,93.15755332299301,16.784668325056025,10.36013275797139,90.60959858344951,84.97041899112848,82.96398663759786,0,1.0,1
232,NA,desktop,,male,email,1,94.47608794287446,141.7016293814027,10.507557852349244,12.384418133183928,89.36495070356379,79.15568017412029,63.757373432155006,0,0.0,0
233,NA,mobile,premium,male,organic,1,104.64200364328926,60.65438436173065,12.142663372405671,15.679917630434945,99.21134622083467,90.38299025192694,74.42481345728683,0,0.0,1
234,EU,mobile,premium,male,ads,1,121.74747489323286,139.50864831811325,13.547433125942721,5.656776192843813,84.05762152961671,,77.8876314529475,0,0.0,1
235,EU,mobile,free,female,organic,0,62.29575900314417,47.96895879609235,12.409865589870908,16.87706086028848,73.41427275794898,63.397881531613855,53.307104279806225,0,0.0,0
236,EU,mobile,standard,female,organic,0,58.31800563354339,72.09887316549857,10.343898788667797,16.477925055130285,74.96831447722013,,50.64393989558414,0,0.0,0
237,NA,mobile,standard,female,ads,0,76.94601512381502,69.34162801551624,10.309309907845964,8.478187602880292,79.38200705855162,63.014226431557944,,0,0.0,0
238,EU,mobile,standard,male,organic,0,77.68289684070949,67.51847735993836,7.655111230476836,6.279114080700981,78.67973020332231,69.06206103319604,73.41786049398652,0,,1
239,EU,mobile,,male,organic,0,31.534489039888157,36.12975123659726,6.03262834877079,5.117390142390448,61.338980425835416,77.88946974196745,50.13427153494551,0,0.0,0
240,EU,desktop,premium,male,organic,1,109.115531809619,,11.055028843351424,8.798324509338391,94.76156260427639,99.70169252200733,88.70489595186677,0,0.0,1
241,EU,desktop,,female,organic,0,76.24213219995356,,8.8931457028038,14.849061317855671,68.06122438765715,,54.45054829854726,0,0.0,0
242,NA,mobile,free,female,organic,0,37.11260481217911,,8.673429372312533,12.348558245287457,61.649292548325015,64.03888561596166,48.7311294412769,0,0.0,0
243,APAC,mobile,,female,ads,0,39.130675098979054,52.859572567516,10.911133094680807,3.2279717711576836,50.21986148053692,89.53779181252268,37.37528407086815,0,0.0,0
244,EU,tablet,,male,organic,1,118.0592955243155,101.51274770545066,13.86897374174415,0.5653546543273169,77.59628913895473,84.40492752881391,,0,0.0,1
245,EU,desktop,standard,male,organic,0,56.9482080536895,70.8922893903434,,12.528964190471198,91.59689802035044,74.2998993581774,,0,0.0,0
246,NA,desktop,standard,female,organic,0,74.29858383077466,,8.513982942130648,14.545467221013055,72.80621563709676,69.56324850284035,60.217069845628984,0,0.0,0
247,NA,desktop,premium,male,organic,1,101.2144856080041,140.27865794567512,15.46926653343876,13.678194884318795,98.78922601828697,85.55770716207233,,1,0.0,1
248,APAC,mobile,standard,female,organic,0,85.54070920265573,58.41853781417057,8.146498225875122,11.778163504677371,64.70456718759704,74.47178812280173,59.45548690602467,0,0.0,0
249,NA,tablet,free,male,email,0,48.50623379292715,36.17628617602919,10.568126239620211,15.38573643754853,66.37959026615486,52.477665150287685,,0,0.0,0
250,APAC,desktop,standard,female,organic,0,80.01876289472143,71.50832995313532,16.18371178366194,8.099572117138289,80.20724073287705,68.17957942119281,68.6020297433138,0,0.0,1
251,NA,desktop,,male,email,0,34.54535588263323,39.454598791486795,13.62236186064926,11.231126998965834,59.231872846125654,,,0,0.0,0
252,NA,desktop,premium,female,organic,1,118.28823221909262,162.1950228674441,9.571535551632444,11.845877230442552,79.65568681239604,88.18973306766347,75.81684870916797,0,0.0,1
253,,desktop,standard,female,organic,0,56.828652558939766,61.376496633264516,16.885961106283347,12.064682522827898,83.5426248952065,,53.40942373531602,0,0.0,0
254,EU,tablet,,female,organic,0,63.97397629085792,79.9992851488545,12.347140252078534,-0.1129155226351628,65.35886284254394,79.66360951348267,46.03884771476048,0,0.0,0
255,APAC,desktop,,male,organic,0,66.25404061472231,71.24910706980528,10.485260658671427,11.63277345974521,80.86901765787128,78.00771226949664,,0,0.0,1
256,NA,tablet,premium,female,email,1,112.11413618295862,142.10047097317602,13.903249924810448,15.373564239152564,84.40653466563242,83.36750769316966,80.49999110921499,0,,1
257,EU,mobile,premium,female,email,1,105.50379522188999,82.03738236678618,8.63001750476965,-2.868774956915333,89.13527461602268,81.95199583931849,75.29146106377304,0,0.0,1
258,APAC,desktop,,male,email,0,34.09437604858706,27.48971494458742,13.088572383490769,11.024227162114562,82.2961540260745,75.70074495882815,,0,0.0,0
259,,tablet,,male,ads,1,125.68581871210829,,12.070447152593745,17.633467625544696,74.61226700236497,96.33580978597595,,1,0.0,1
260,APAC,mobile,free,female,organic,0,49.691802379984075,27.527471023511474,,9.575928456613788,68.88897373181689,,,0,,0
261,EU,mobile,standard,female,organic,0,83.95258511905583,85.68785333279901,10.43302645345244,12.987990086018637,75.21036026052093,81.94694529741093,62.60667687051698,0,,0
262,APAC,mobile,,female,email,1,130.90110448789747,155.9423915643926,7.013738964771687,6.976589411662406,93.45407671145597,81.83947563684173,,0,0.0,1
263,,mobile,,male,organic,0,19.20816310090663,46.590001690469784,12.739352276623219,7.3110892228346644,66.62703432092435,,42.75235742255652,0,0.0,0
264,APAC,tablet,standard,male,organic,0,68.02982292469349,67.44329497989374,,-0.5393121970548123,70.51451684241462,84.04422701336759,,0,0.0,0
265,NA,mobile,standard,female,ads,0,88.47192382456817,63.014740066151006,9.14423431584576,14.574546543219217,70.68396290973891,,61.53486128900376,0,0.0,0
266,NA,desktop,free,female,organic,0,54.71894445299477,45.72616217090188,10.857183921850183,13.24163831289299,70.92831067198885,60.01415915090215,,0,,0
267,NA,mobile,free,female,organic,0,49.53981035097594,35.14952813024972,10.258065126466928,10.761807215806009,71.69360727532657,,55.55653086866699,0,0.0,0
268,EU,desktop,standard,male,ads,0,60.76584748649654,75.47687684464034,11.638411710266869,9.482947946406384,79.20325112556301,,58.3048917748108,1,0.0,0
269,EU,mobile,,female,organic,0,36.4330378100369,41.730452328863066,7.362623783440696,16.721062002504723,70.7611918374236,67.3968010233682,47.32376508010879,0,0.0,0
270,EU,desktop,standard,female,ads,0,69.01447825579898,49.81371907000595,13.386757036179432,13.478304730978953,79.927863192956,,67.84054554525375,1,0.0,1
271,APAC,desktop,free,male,organic,0,51.92290633922447,52.65253440946765,8.401680611482554,13.632194894589475,52.3451603920923,57.94201109045924,36.42821776191522,0,0.0,0
272,EU,mobile,free,male,organic,0,31.607785782286737,38.547857030255464,8.679826882902628,18.065428150595118,71.66417491121491,70.26570847369878,,0,0.0,0
273,EU,desktop,standard,male,organic,0,72.30133319248593,59.28863511607714,9.469172427968541,15.902662171741536,75.79972116042852,69.93042641654206,52.200617970009496,0,0.0,0
274,EU,desktop,standard,male,organic,0,53.02947142310937,,5.735170591401852,10.545773482349027,64.63075658580115,72.98800339794677,,0,0.0,0
275,NA,mobile,premium,male,ads,1,109.44895444983047,102.33650494647823,7.840859606146621,7.070628992831139,115.6609955659662,59.43503656966328,91.9446423686228,0,0.0,1
276,EU,mobile,free,male,email,0,37.48223279428147,,13.986402983694957,5.7458696943176655,68.29755135536686,,,0,0.0,0
277,NA,desktop,standard,female,organic,0,57.50306830862364,54.017739426920414,16.492388570575134,8.43319888363919,68.16340299791246,,,0,0.0,0
278,APAC,mobile,standard,female,email,0,93.97325917227585,75.32293757169535,9.6975462176828,7.112046511109598,85.59894224068643,71.04156024366804,72.557107833744,0,0.0,1
279,NA,mobile,free,male,ads,0,40.78762190524567,44.30094686981376,4.576383478472195,2.8107854607909175,67.24482875913228,67.8607814322799,,0,0.0,0
280,APAC,mobile,,male,organic,0,69.27706794186946,33.465913708948456,5.01457916908244,15.150682178432948,77.10735046128019,63.47097336531449,,0,0.0,0
281,NA,mobile,free,male,ads,0,53.69714117318479,47.44902451482064,10.564409546223077,13.30747343506382,59.82285376084437,,49.05718071716285,0,0.0,0
282,NA,mobile,standard,female,organic,0,67.01280419141138,64.56511623360306,10.18487473993341,9.322786077002037,70.98033043052787,70.64007159112958,,0,0.0,0
283,EU,mobile,premium,male,ads,1,114.53182841451428,101.04556740760772,3.6097573800748792,0.46391511047712797,79.70360000232915,112.30194628932587,,0,0.0,0
284,EU,desktop,standard,female,organic,0,59.90265160178508,77.20767387942904,13.813312642424316,11.617646575495716,89.79785288888445,,,0,0.0,0
285,APAC,mobile,free,male,ads,0,38.11244762809952,30.160650841709447,,15.228174046921033,64.6314982423658,69.73192944808953,,0,0.0,0
286,NA,desktop,,female,email,0,75.48834294932622,,11.421280182250934,10.135127495541981,73.15946783595254,,,0,0.0,0
287,NA,desktop,,female,organic,0,43.48951182056064,43.10676002363273,9.330006113121996,9.71038855645397,56.33187083770576,68.41230241929918,,0,0.0,0
288,,desktop,premium,female,organic,1,118.12764218322684,139.64039164466124,8.524806297520826,11.835745935644775,81.06539653477427,,,0,,1
289,EU,desktop,free,male,ads,0,46.570535781170335,51.29853606427045,12.055609483221014,11.290000804535731,62.495460951398684,84.22430717840545,45.295033509278106,0,0.0,0
290,NA,desktop,standard,male,organic,0,87.23890530450565,,10.336148023732502,14.221693629640253,74.7376753904025,,,0,0.0,1
291,NA,mobile,standard,female,email,0,77.96747472449684,84.76231647374047,7.3302850144748986,9.081216900037761,74.08277721164153,,70.47203353289719,0,,1
292,EU,mobile,standard,female,organic,0,81.09045092972727,52.37597823828776,13.257943508020784,5.120187495289651,75.81429457557549,75.43229215770826,65.44198053731898,0,0.0,1
293,APAC,mobile,premium,male,organic,1,101.6281882564399,65.23960337700575,8.164632508339377,11.102303023293842,86.82905598418537,,,0,0.0,1
294,APAC,mobile,,male,email,0,29.831258759102788,44.49404105128147,11.715191347317667,6.782417286847142,62.64301937988574,,43.53666400602456,0,0.0,0
295,NA,mobile,premium,female,email,1,114.26936925278174,91.8913020522976,7.941217807519153,8.493752136395361,84.34150309663866,84.9070110044182,,0,0.0,1
296,APAC,mobile,,male,organic,0,39.14496174053175,37.67693752401504,9.603716349192581,9.807283827179925,67.01681246823311,64.84542868993185,,0,0.0,0
297,NA,mobile,standard,male,email,0,67.15544938180483,88.6833599592948,15.547648366191094,15.438150050684806,59.17421257712169,88.11967235760328,,0,0.0,0
298,EU,mobile,,female,email,0,50.458923163733886,,9.362254751231722,12.177159338294512,73.12415928447476,69.15964299481037,54.670755438152014,0,,0
299,EU,mobile,free,female,organic,0,35.24275162343044,53.7827676807901,7.322660338080155,4.252821688930409,59.943826534223625,,,0,,0
300,NA,mobile,free,male,ads,0,32.12432498202639,,8.616640594186716,11.427354145687923,70.85459707444323,90.40492311684159,,0,0.0,0
301,EU,mobile,premium,male,email,1,98.03836078968467,,9.557564434755994,13.625148947289649,92.45144170751986,,68.20698069003565,0,0.0,1
302,EU,desktop,standard,male,organic,0,84.19398292583664,41.80842583519876,10.389389657663367,13.686236025196541,65.99894749509775,75.70489308105991,,0,0.0,0
303,APAC,mobile,free,male,ads,0,35.635349637568616,42.90949213924337,13.01525634554772,5.733794533409462,56.6865347831348,61.72229893256326,37.42538823803143,0,0.0,0
304,APAC,mobile,free,female,organic,0,31.10991417722169,42.294568028662134,7.75049415392838,10.216494076179995,61.65988668012773,,,0,0.0,0
305,NA,mobile,standard,female,organic,0,75.25213319142634,65.65007312738398,8.013303104284539,10.010329251615,70.15151795356492,,54.67551321355468,0,,0
306,APAC,mobile,standard,male,organic,0,65.57575968104601,61.135007870722646,12.044167378118903,13.994017399126808,77.97967657130528,,58.58766299554809,0,,0
307,EU,mobile,standard,female,organic,0,78.74118066633788,,9.330665317048762,2.7682164139577736,72.56028734892708,77.83420103234522,50.29888387475721,0,0.0,0
308,EU,tablet,free,male,organic,0,45.08469368503399,,6.1168967062289274,13.95019645647077,67.36820167935356,,45.29407853154145,0,0.0,0
309,EU,mobile,,male,email,0,69.57862980464076,,9.390846409666395,12.310610819437578,88.86585697086325,67.88182129488298,60.23863009261839,0,,0
310,NA,mobile,standard,female,organic,0,66.09042968877746,96.27678978456838,10.333052949515427,5.494514955682366,70.27805214961231,74.11569920540327,50.84258898448685,0,0.0,0
311,APAC,mobile,premium,female,organic,1,111.23407372122148,98.16502487967307,9.011023390863832,10.490679845575361,85.97777350238621,96.78208504470993,,0,0.0,1
312,EU,mobile,free,male,email,0,52.172185776612864,44.37152977348629,6.552771647234824,3.954232508652333,61.63044773527223,48.26403096266272,45.7013152296815,0,0.0,0
313,NA,desktop,standard,male,organic,0,73.34796409261617,,12.131715525206985,11.197470272667704,78.33348933716444,,65.14588277572408,0,0.0,1
314,EU,desktop,free,female,organic,0,49.52026008076106,23.007167939443605,13.695164213121622,9.45422955551524,77.86306479750468,45.42872530403849,,0,0.0,0
315,NA,mobile,standard,female,email,0,85.02855912002136,,9.482578035940943,1.8514428704845285,70.95082183630704,84.94405091727128,57.5664244988645,0,0.0,0
316,NA,desktop,,male,email,0,63.04624279977854,68.7488176825691,14.850631848296379,14.01929447292979,76.06145865418102,80.69189146323998,,0,0.0,0
317,EU,desktop,free,male,email,0,48.613056873318826,45.74424755025116,10.714165064698706,13.69546169845115,83.84449076662793,,,0,0.0,0
318,NA,tablet,free,male,organic,0,25.43239196190875,46.92698599119564,11.982767852030618,8.772415427926065,88.15838083533129,74.08206895826072,,0,0.0,0
319,NA,mobile,premium,female,organic,1,116.43558672744064,97.98762076834477,4.164081094933818,9.471022180983118,79.93441949741779,84.82623463016745,72.69240040844865,0,0.0,1
320,EU,desktop,free,male,email,0,54.64208116981578,40.02717476522046,12.308927766514472,12.953124916603048,39.89738011167629,56.97253035993361,43.912705463514726,0,0.0,0
321,APAC,desktop,,male,organic,0,81.2516393763024,70.74607165715743,8.896564687490088,14.037935090367348,82.59105281110993,68.88652384489647,65.551454495191,0,0.0,1
322,NA,desktop,,female,ads,0,61.8370999684263,90.56665449135932,14.717426860042016,13.646914774598056,71.32167594346545,,61.11574172940678,0,0.0,0
323,NA,desktop,standard,male,email,0,74.74972085243958,97.3722264951441,12.448191730331507,13.050065106377893,75.77190247573843,,,0,0.0,0
324,NA,tablet,free,male,organic,0,42.019825095819904,,6.388964254628028,-0.9471860764669806,49.78020983218249,63.32512459422826,40.86859316212869,0,0.0,0
325,EU,tablet,,female,ads,0,47.806675601642496,,8.917080274166675,9.44161040330356,61.48443785695907,89.54161398756484,48.98522467833787,0,0.0,0
326,EU,mobile,free,male,organic,0,45.40796299706689,35.477630189198386,9.000964497851813,15.514795989826942,69.86725338944082,61.51013998786857,48.04460743185152,0,0.0,0
327,APAC,mobile,standard,male,organic,0,69.59202307542402,86.0637184434784,6.501786216177214,13.496746590958923,73.50504498586687,,51.95648349520526,0,0.0,0
328,EU,desktop,,female,organic,1,111.71488304660714,89.35550254295296,12.377302986977035,13.250288218948999,87.23893547080273,,78.74078572891884,0,0.0,1
329,EU,desktop,free,male,organic,0,49.724632469838255,43.439092589065346,9.922369775283977,12.886149526565465,57.84272884826369,69.39240603981436,45.82040286967843,0,,0
330,,mobile,standard,male,organic,0,84.5806451669394,66.56452807862091,4.507297053339376,2.777900192072914,90.68692706095655,,,0,0.0,1
331,EU,desktop,free,male,organic,0,39.52848974885775,,9.663112579250582,11.09550663195256,68.40964812526644,59.91982956599833,45.414257798660564,0,,0
332,APAC,desktop,standard,female,ads,0,65.9573084318016,86.65340223215345,12.655111711588415,13.031869351528748,88.07412254702652,,,0,0.0,0
333,,mobile,,female,organic,0,64.54402038012789,51.472082220833045,10.538827800718801,16.6224898263428,65.51272207608102,70.44782546681422,,0,0.0,0
334,APAC,mobile,,male,organic,0,71.13949936535838,84.76451975264882,6.563571956067388,13.479129217088266,72.87766220740731,,52.53179743157588,0,0.0,0
335,EU,mobile,standard,male,organic,0,75.32910580195646,50.35774996353982,10.122564168193465,14.348061764932265,83.37747855564055,63.64651622089539,,0,0.0,1
336,APAC,desktop,free,female,organic,0,38.56947194831694,38.979785252156574,9.296590311951752,12.97573333120393,64.89986525512948,70.01524035824673,,0,0.0,0
337,NA,tablet,,male,organic,0,45.22078562724519,35.63069547648644,10.566533680789654,8.3822910023507,59.35208569560315,61.20580709915664,39.793393530952976,0,0.0,0
338,APAC,mobile,free,male,ads,0,57.382123672627884,45.91405765204642,7.140231435106724,5.382190832511505,51.0077939276693,52.25115619277635,42.10674137109987,0,,0
339,NA,desktop,premium,female,email,1,113.82016575406676,133.75823883649218,15.296975111678496,10.234926557439417,97.6245657182825,90.70881188860855,,0,,1
340,NA,desktop,standard,female,ads,0,73.0240596383621,43.47602044379212,11.444605332807143,8.609780486293538,72.6584480477388,64.30754768271137,,0,0.0,0
341,NA,desktop,premium,male,email,1,125.94795793313553,102.31320207850368,11.169242883072279,9.955979749216874,85.63772456607052,88.62962147638436,,0,0.0,1
342,EU,mobile,,female,organic,0,41.174605379967645,42.942515677784115,10.5897548366264,4.68357469965534,58.853178066106544,67.4436228788779,36.37882547325359,1,0.0,0
343,EU,mobile,standard,male,organic,0,71.14320849573177,63.49254238088906,9.512657765544846,9.792741845557261,77.40256403637261,75.80915879242963,,0,,0
344,APAC,desktop,free,female,email,0,39.947017934933,,11.836462540857513,9.087279021220041,74.2599091779705,70.3835460235315,55.15356684358537,1,0.0,0
345,EU,mobile,,female,ads,1,114.53390765060263,122.88208492125422,11.39622229028742,4.1049866061154825,88.03532252743106,,78.91242445833319,1,0.0,1
346,NA,mobile,free,female,organic,0,34.80000551897719,44.59093648754168,10.256205618243024,8.469722907871411,67.72614560101854,73.50582293729083,,0,0.0,0
347,NA,desktop,premium,male,organic,1,119.91236114241116,124.16751248859296,5.807133457865617,13.436700464534326,89.00737600734095,83.85740216406725,86.0320249462958,1,0.0,1
348,NA,mobile,standard,female,ads,0,56.97159300577991,,7.128696154995067,6.933432228950263,69.12952350364854,95.45344418632178,,0,0.0,0
349,APAC,desktop,premium,female,email,1,100.51389735556813,103.41590390400233,16.390033806785905,12.633358023119206,84.2997475290313,,71.03664474698765,0,0.0,1
350,NA,desktop,,male,ads,0,69.30503011570063,,9.27781881178027,12.89036289040843,57.900636438035136,81.63648016909731,51.89610173727709,0,0.0,0
351,NA,mobile,,male,ads,0,90.16451844160899,73.88769806880414,12.916360498930194,3.446490580898457,74.8768318582945,79.73513298090431,61.01712591799032,0,,0
352,NA,tablet,free,female,email,0,41.87141607927168,48.914024289602004,10.92473349152588,20.50001945385841,74.94050807995224,,53.48370977956155,1,,0
353,EU,mobile,free,male,organic,0,50.793895849530415,55.829216170495364,11.633682257571776,-2.646564873896729,64.3825703066846,,46.33243391720137,0,0.0,0
354,EU,mobile,,female,organic,0,20.52966639153064,,10.126087038081954,-0.7074013746855172,51.11440959771286,62.867148844177535,35.88601222494485,1,0.0,0
355,EU,desktop,,male,organic,0,43.67065610608436,28.937096405838744,9.471019614932148,12.198990169889743,56.04889102592921,63.00128912665273,,0,0.0,0
356,EU,desktop,premium,female,email,1,111.21424869416498,111.6861445573047,12.149010889124677,9.415406604135304,82.40403724343015,95.47115355431606,85.46911887276053,0,0.0,1
357,EU,desktop,standard,male,organic,0,70.18703550157026,65.20502720558385,14.355582064920574,11.161499861991349,83.0601840507659,74.91174334597567,61.3310783659385,0,0.0,0
358,EU,desktop,,female,email,0,65.67529462168436,75.82817000086378,13.71908128964073,12.4510501802585,68.4181065917647,87.39125421398708,,0,,0
359,EU,mobile,free,female,organic,0,29.03024809970989,41.24021184504008,11.153539221477871,14.809970319068984,65.24355661724988,67.01260892993324,,0,0.0,0
360,APAC,desktop,standard,female,organic,0,65.25788165843372,78.03890168095563,16.769986639523623,11.902432201836163,73.08382785133091,71.34953854639771,,0,0.0,0
361,NA,mobile,standard,male,ads,0,46.77248573842462,69.30564222391617,11.728088848670772,2.8876360950800084,77.2186705053304,,,0,0.0,0
362,EU,desktop,standard,male,email,0,62.08466375537395,50.164731929546214,,12.417506500934527,71.06037263539521,72.85765646140719,,0,0.0,0
363,NA,mobile,,male,organic,0,26.154733607277915,34.99325060877081,5.720837642711695,15.035563243216139,65.94220640990677,61.26222964868959,41.38488830449271,0,0.0,0
364,,mobile,premium,male,ads,1,120.99489178708696,72.38553879067483,10.417623593158574,11.459592536151614,90.42276895789969,105.73725469506154,73.06616702670344,0,0.0,1
365,EU,desktop,free,male,organic,0,28.19192154548616,38.41841773119638,11.690516649243799,16.79657230403313,55.68449666062294,59.94649777292617,41.440280151493674,0,0.0,0
