student_id,program,device,exam_score_equal_var,exam_score_unequal_var,satisfaction_equal_var,satisfaction_unequal_var,hours_studied_norm,final_score_linear,time_on_platform_skew,engagement_monotonic,passed_exam,rare_complaint
174,video_quiz,mobile,72.46830203756019,77.36917100980308,4.328206873786613,7.341875279081075,10.162519709524544,50.09805604114881,5.331368816961577,1.881717804155805,0,0
175,video_quiz,mobile,56.46280365399072,93.97477914406171,3.4156794413819043,5.234607130990076,9.378110402960699,45.29250632212766,0.503124253750298,0.17438390784047567,0,0
176,control,desktop,86.3498342040805,74.59139727183859,3.251538292635674,3.739155167303665,9.753234472891211,49.95680391398384,1.1192746366544268,0.7056692687330584,1,0
177,control,mobile,73.29368247534076,70.61377304558151,3.5564241228712303,3.3601250115483703,10.428074770880055,52.64637215809976,0.02865971265312023,-0.05738234717900485,0,0
178,control,mobile,77.63983584298484,78.680632465728,2.7354003641980835,2.6636071319190444,15.934013143551393,78.36955396120612,1.1044659503446574,0.872021580566264,1,0
179,video,desktop,80.45627821466728,80.20623751632104,3.3718253417329915,5.042917897082447,10.822095834514414,54.566529344937656,0.359260314663243,0.27769784684302967,1,0
180,video,desktop,77.37245253829231,78.41904308671491,3.7875561118507934,4.9841771283478415,12.488246833276714,67.10216118210406,0.7998193176188967,0.6985650853700099,1,0
181,video,desktop,79.18674104347635,73.6403215520244,4.393964225792772,0.9279413907343845,12.003719188036964,61.523329505476454,0.09991984519795255,0.4932424314140259,0,0
182,control,desktop,76.91008537383765,69.02863292892812,3.1981070960763347,2.7257773274142183,11.069334196441744,55.85597957942099,2.2935500422088433,1.2419671500464853,0,0
183,control,desktop,66.1489127522765,78.9808755356779,2.9416040932346186,3.7213795534954026,9.200873044213743,47.43861711499102,1.2810713619484178,0.8001741148165861,0,0
184,video_quiz,mobile,74.93385758513979,60.36685961162975,4.0121505352793285,6.19789847051576,12.414259536740522,64.59979306808302,1.5438680188422862,0.8074734520261888,1,0
185,video,desktop,83.19124403994033,70.0903477922384,4.296105568203227,2.3395824908811234,4.748080264445691,20.697699978274134,0.7451845011168492,0.439916457458272,0,0
186,video_quiz,mobile,70.31954869883346,62.52570918331689,3.7150925985011263,5.84577126742942,14.619671725315808,72.24611966851326,0.15505053610159858,0.11910430237385969,1,0
187,control,desktop,79.41041774455805,75.34625284054191,3.0198605617364813,3.863617450624785,12.002595606459582,58.77878741984276,0.6853570685793219,0.7790601236082355,0,0
188,video,mobile,75.3567131615845,60.25925657135192,3.2206435330590866,4.406698423038768,10.301374321135455,50.21550456862269,1.3967343474401763,1.0731000037586598,1,0
189,video_quiz,mobile,86.52521651135285,54.82899141143951,3.9774100791336537,1.6434588838937882,9.962171396628763,54.039413433542144,1.2258028686677904,0.43205857342455023,0,0
190,video,desktop,72.97799759440191,71.0469483332533,3.7282173614026615,3.0161846658557843,10.659720102052363,54.31916651698494,2.0992933528543825,1.6012399113275133,1,0
191,control,desktop,72.66396669783806,73.90000913723458,3.8203269209126707,3.2002521874873646,12.440869005914031,64.43594452578579,0.6455887193334592,0.36216939268009063,0,0
192,video_quiz,mobile,71.064546078826,80.2685514903212,2.8252548291536623,3.9120370662487307,11.388848791349446,57.54210849401855,4.346265149789687,1.5412009999863878,1,0
193,video,mobile,71.18087139917048,74.07627057221985,3.9332933494572213,5.0776626762061134,14.096105034496023,75.98625373762815,1.7007190414186608,0.9519001022301846,0,0
194,video,mobile,53.819058312365584,55.712606476017996,3.065046070559911,4.531248735649705,15.144943070994092,71.70463785994009,1.1651927350299633,1.2880252273757575,0,0
195,control,desktop,69.85912126826743,76.37197278942634,3.555842003078188,3.9815888382702864,13.2819096029969,65.4407784091449,0.09688350058326786,0.25327161088988137,1,0
196,video,desktop,77.39908053236618,76.936533128376,4.343780993580723,4.820616912064627,5.525376819573355,26.74564150717212,1.266601151026788,0.8766960304792721,1,0
197,control,mobile,71.93394788265716,65.72058895336717,3.797357007199895,3.2762686736501614,8.436406212353184,41.484443966642786,2.5548360622358377,1.123363687839439,1,0
198,video_quiz,mobile,65.60528676642294,60.260063058752586,4.1947752680953565,3.7341982261007023,12.931711107834547,66.48755921927037,0.6251459233096966,0.5312169486020041,1,0
199,video,desktop,69.68176598259696,70.22021907562572,4.10069936037544,5.204461762957955,16.39097459800239,82.13528184485547,2.5157026220099,1.8276601127173924,1,0
200,control,desktop,72.15509497362433,71.80912609892668,2.633969638165592,3.002749171819475,8.239259422624686,42.49736462744569,3.0442467416854075,1.6158770447522492,1,0
201,video,desktop,68.58742575358063,88.28545221861525,3.559301948521158,2.77409993169382,11.80015762051626,61.08540417242686,2.1556461589013427,1.0389782850540619,1,0
202,control,desktop,70.8955951164528,69.66556554725672,4.111682658008593,3.0240854117488087,13.683786998495984,68.8697510401724,0.7614145075626843,0.48068790546103773,0,0
203,video,desktop,70.68487904417172,76.59599500307328,3.126446682134185,3.7081444216691795,10.31791900282694,53.04665087425059,0.12889403330893434,0.27297034072826953,1,0
204,video_quiz,mobile,79.16296677285742,61.57435845803329,4.218361499023645,2.5116276585254456,6.3458021344134385,30.848522113114363,1.25754982736584,1.0554415760367872,1,0
205,video_quiz,mobile,80.13113014832861,64.90427014743487,3.8784947766333193,5.790109263061608,15.865794932198547,78.03921887766465,0.7872511085952335,0.29392975801695576,1,0
206,video,desktop,82.46868075515738,70.76318136362158,3.4829349178724467,3.659571769246254,7.395397603593327,35.20458700177105,0.6907417076975739,0.6229534740240347,1,0
207,control,desktop,78.41361439340174,79.80721431543944,3.443642717087907,3.1977943114043677,7.779767247602102,39.06765230423013,0.2287319535556679,0.38680316633639755,1,0
208,video,mobile,66.33342012469161,79.06572525669289,3.4382886568719564,3.0190913937668746,10.805119226528708,52.11731394751976,1.6446646531076223,1.2878193162210199,1,0
209,video,mobile,79.67864359994985,70.93049918174714,3.5979545120771212,3.6353288048094092,10.165533471832733,48.687766118842646,0.8773776344552048,0.3287800039037684,1,0
210,control,mobile,69.48599530784456,81.04695914639632,2.8972500382325235,3.3871630811938296,7.2479697145531405,37.54266605744609,0.6740310228734344,1.092006136598383,1,0
211,video_quiz,desktop,75.18441766607576,79.46079417164304,3.004983004897442,3.855709056436993,15.028863673505835,73.28349386907449,4.270764195769031,1.5608228563687525,1,0
212,video,mobile,82.7057642554447,59.388559257575906,3.7158564769372515,3.434658430097327,11.562003954652218,58.944877359001204,0.7407884036151978,0.4448150693756254,1,0
213,video,desktop,75.67194284905312,78.28351447909819,3.863682021990742,5.984313702442536,12.71631380194611,62.937257064155915,0.2848874194994126,0.12569690880481946,0,0
214,video_quiz,mobile,73.97827224190095,61.517893049254184,4.92930407852243,4.869150866022748,9.87038836554487,48.194572093507794,0.09612070508090567,0.23868902474820453,1,0
215,video,mobile,60.697764112027286,86.40696363509635,3.5208807221177776,4.533306527885516,9.979610087347826,51.715301580964976,6.4813153849505545,1.7807732315698002,1,0
216,video,mobile,75.89607435013482,84.84317567018483,2.763174881154379,4.546237932053946,13.968535590236783,71.82730013664184,0.70661758178359,0.9687589453967821,1,0
217,control,mobile,64.15994682158015,79.45924881114843,2.7475950835560545,3.0484818183329456,8.439502353806287,42.62590735799274,2.7556611810803937,1.208376963020317,1,0
218,video,mobile,80.09551725094322,69.64117854041542,3.9242354072035392,4.327624627350598,8.931287886735458,47.476498617741484,0.1171778272076005,0.14226120017204713,0,0
219,video_quiz,desktop,73.52320658261719,71.8433444212734,4.049282293620155,2.548578757272579,11.398710793276656,53.630446632198066,1.0336763428568658,0.42985851907569345,1,0
220,control,mobile,54.11064926386312,68.78194082123048,3.367574530495259,3.7241042759474317,12.713044927545827,65.72690000506145,0.7649528742308196,0.4376522512564116,1,0
221,video,desktop,72.13583917949326,79.61492858432118,3.3881519169073715,5.046949761177578,12.721797601836666,62.001282651483905,0.46226695979155585,-0.1233695693818121,1,0
222,video_quiz,desktop,73.17572369371267,70.90601372599392,5.221885348448702,4.642386223969025,7.173134526544986,35.40395194468689,2.0410929081140434,1.105039860170125,1,0
223,control,mobile,75.88380180862474,73.79473983952548,4.236792806768896,3.0031779378418593,6.749911201594403,34.46665839467344,1.573677489471605,0.919550191468111,0,0
224,video_quiz,desktop,80.36409912517733,64.51422498406939,3.5410426247280267,2.0686784731961816,7.455021403132623,35.887833782373264,0.10864148233723078,-0.3371929133545627,0,0
225,video_quiz,desktop,72.3778860422305,76.5622479511458,4.64541859586651,6.152759749041305,12.651698695351941,63.173209395248435,0.5033592975851275,0.36141045576358105,1,0
226,control,desktop,83.102945558831,68.7868294954743,3.3824374338888723,2.8724815987318135,12.647781045867584,62.38541848975423,0.46553533806013897,0.5082397994972139,0,0
227,video,mobile,46.66355737077675,51.90981229063915,3.608135715173803,4.409766908292747,10.961893617985274,54.3540897815129,3.667940272047109,1.8793596102971803,1,0
228,video,desktop,69.28808801579817,78.11228929164385,3.0841872063934916,2.3593260059675463,10.89064733999584,58.66223527520759,0.3893749562980875,0.10186592341116782,1,0
229,video,mobile,63.101085833302506,76.36540048214096,4.5729183800685895,4.431454616362439,5.045821811656383,21.515785690373793,1.0791568287248685,0.2774512935328006,1,0
230,control,desktop,64.96653191532063,72.33973506211196,3.899155004699436,2.9123744726824308,10.957086005617844,54.35600390784128,4.833539202343037,1.732940659229999,1,0
231,control,mobile,79.67765097078009,68.16646918769108,2.3257399684285187,3.0059539359423444,5.279984869505536,27.185579548742606,7.291340089718201,2.563833111693643,1,0
232,control,desktop,81.6333631921988,88.62620260474016,4.030094784955592,2.291094116990364,12.477033071622934,60.121856975488186,1.0557142745089596,0.6404959880204136,1,0
233,control,desktop,68.79383983671822,73.83513424186219,3.1769730377885694,3.339532148426653,9.054248746181381,44.934744318219366,0.7003727808639518,0.41302863004035845,0,0
234,video_quiz,desktop,84.42445603167968,73.79270383033446,3.741325655574296,3.19745436618906,10.726890440105803,54.24020603027591,0.8888964281951844,0.9070108649749067,1,0
235,video_quiz,desktop,75.81173513961934,78.91383167492847,3.514053341253341,4.215379741923941,9.35976882208258,47.51721456931358,0.37321508285058275,0.22234894732810123,1,0
236,control,mobile,68.62652719379878,74.39539739629367,3.766892187116442,3.402090500705381,9.759399958136221,50.44301816770507,7.839130839832857,2.0886200794502403,1,0
237,video,mobile,66.4566176290205,88.79885519612117,3.8399373128613044,3.7143311460477615,6.6584716353540125,35.48615939107914,0.5726845978823729,0.2825164271420626,1,0
238,video_quiz,desktop,68.77382618829526,76.66469281129285,3.5755122078389654,7.875237332019644,9.493607235826472,46.80689667021642,0.26433002529874383,0.26334430350199145,0,0
239,video,desktop,78.78219885959628,79.56653485523029,3.113341327001429,2.9011969347692053,9.810786151598593,49.22906659579944,0.19028763293398393,0.1698013115195631,0,0
240,video,desktop,80.20123920773602,77.659982477909,3.3674861378318406,4.040485748153631,10.61996377457215,50.26117609408241,3.0827120247699207,1.4474202684917608,1,1
241,control,desktop,76.90800969750327,78.87182258894185,2.8924963726157706,3.2066615817396706,11.6339431462354,58.06470728718204,0.43477598611108037,0.3867241148372334,0,0
242,video,desktop,58.59825858093522,74.74408218092293,3.916668187291576,2.781027219683133,11.441012952765375,54.30291910782549,0.5815348650056757,0.069025629164369,1,0
243,video_quiz,desktop,77.37086924842323,76.33516666361461,4.327242195850285,4.457336213710943,10.808903064908296,54.06626285715251,0.5448154657529745,0.5971161999184772,1,0
244,video,mobile,76.52317251231045,68.66343210879056,3.218610058283715,3.605118242912357,8.043066883959277,41.8621794135238,2.07881486452432,0.7764756296362949,1,0
245,control,desktop,69.6463551562844,78.62501704431804,2.2054943451350457,3.1129072129730515,6.101491330039625,31.333901938933074,3.1197982250667238,1.3406400002409458,0,0
246,video,mobile,72.34600434318682,51.46338104695447,2.7996004398901455,4.253647979420609,6.99275208699386,35.14619200545293,0.45258759547514266,0.6862003396119397,1,0
247,video_quiz,mobile,57.08892560559402,84.6181806382089,4.622033305298269,6.8168514975289565,7.547467178803155,39.35136106161004,0.23095783778861284,0.35663998537349306,1,0
248,video,desktop,65.16024750656182,80.98815210133326,3.003113715875418,4.088173829231393,12.539040315552832,64.83760132188905,1.885978809156204,1.4428939800422533,1,0
249,video_quiz,mobile,69.40611721407578,84.86818844663551,4.166681119322357,5.284724436561646,13.22660154646223,64.47577996418099,0.949841163409719,0.5478122198112052,1,0
250,video_quiz,mobile,69.52199084787115,71.33443648773415,3.042105479718741,6.9987687404244845,7.610466411728917,40.4245610007237,0.1434175645160068,-0.004745901450198459,1,0
251,control,mobile,74.8134349739968,81.08366737771142,3.4382359013978028,2.207868131571138,6.519970700264639,31.087009218157725,0.8119887393765984,0.8883312032744721,1,0
252,video,desktop,65.50459690776472,70.34052799233746,4.751715843342612,3.538803179131241,5.132353653137725,24.770716823450876,0.102602479476405,0.13529053657709658,0,0
253,video_quiz,mobile,69.27035148303462,86.39363542241666,3.303159661398748,4.3687093543746505,8.128898027226805,42.095991312868904,6.022770719909321,2.46841009940115,1,0
254,video,desktop,71.08176175669273,68.40470825644978,3.9298183614688336,2.244439659382192,11.247132263019617,56.59085023401453,3.5901404870449145,1.293781122017311,1,0
255,control,mobile,76.22408379183366,82.49969793999249,3.3634771598687654,3.0383402352409536,6.73707496317691,33.63906378195054,4.570429189016191,1.9007975285291443,1,0
256,video_quiz,desktop,86.36834214694665,78.19594436768033,4.650730367692485,0.05954935707865605,13.558409786503123,68.13751069123556,2.9006394951190506,1.5201616089168097,1,0
257,video,mobile,85.7673625584806,79.50764538021913,3.5212558083986027,4.505537724650775,11.100035809091473,58.126865771689594,0.025450796284460224,0.3229612275468551,1,0
258,video_quiz,mobile,59.45247962534914,65.84666169204384,4.263694965239159,1.639086215633505,13.198312799272562,66.1275978871099,0.20056117780262256,0.3387711270955848,1,0
259,control,desktop,74.61588646599634,79.56099739780527,3.3091844768896816,2.374407529911573,7.6104147575503465,39.54301798386581,1.6760388188510909,1.1620079421916791,1,0
260,control,desktop,66.09976551804188,63.976410824618156,3.543705691382456,3.2621721766130287,12.136347475806396,62.121878771120436,0.2293706128871082,0.25048948198472165,1,0
261,video,mobile,71.48204038811008,85.43554899788734,3.0965323769858126,2.132426652419294,6.672013216450774,37.53546361116987,0.9109249013801282,0.8943871668888674,1,0
262,control,mobile,75.38335423692759,76.06300655252663,3.3154692568306965,4.02689013728191,12.075429631158661,63.14377976199187,0.340932524067329,0.17757853233150686,0,0
263,video_quiz,mobile,72.65192718962729,89.81533876066966,4.5861953584907145,4.509884978282653,14.32222915438729,73.02011579020463,0.24625392144557573,0.4536715206669299,0,0
264,control,desktop,74.60790640964431,76.20029390949928,3.900794354854767,2.9514534593805664,14.27851083051074,72.83163605399047,0.1678699442602669,0.6269318118806575,1,0
265,video,mobile,83.86431339812242,102.41104234815539,3.897437349314205,5.003192852063317,8.406084298922721,42.36828980241914,2.745031056994951,1.1479782579001112,1,0
266,control,mobile,77.76791513363128,57.93089066482966,2.520826079623231,2.9601455804558725,7.353137779937677,36.441201375302946,2.7300375426362464,1.4956476019908616,1,0
267,control,desktop,72.81876430769773,78.6564439110094,2.2678530946879585,3.120315595415335,9.502721587110592,47.4886696481396,1.0076459936604754,0.8075819181773198,0,0
268,control,mobile,72.19369088716235,58.82392817350846,3.445175336504366,2.92204990963807,14.713210833894424,73.61485438095575,1.4275671535473171,0.6540118686780855,1,0
269,video,desktop,81.96718245431519,74.24168291727464,2.993013748096256,3.2981828970443456,5.913135514361179,28.667229939599153,0.39357268383182403,0.3600371958562165,0,0
270,video,desktop,79.87832404831423,79.45423552585605,4.106600763651527,4.171187505089523,5.460180996223157,26.473638493851244,3.7329397163386755,1.7813070795127086,1,0
271,control,mobile,68.59939117039343,83.00688521936802,3.0273293818633285,3.262514027063536,3.8634390217611774,19.19020358313974,1.2770961516888135,1.0160885233035724,1,0
272,video,mobile,57.798057271171444,106.27261888572284,4.206969566035788,2.5268617547242824,10.282777883682986,50.765369368391596,1.5258602295590313,0.7114744190652422,1,0
273,control,mobile,62.52274005781848,67.377492266184,4.475489974765274,2.559413512586879,4.902276378111315,24.12415032915283,0.8920883308828296,0.7083366703759608,1,0
274,video,desktop,76.16783380010813,82.71600806487709,3.562606394885078,3.1405849475039775,13.572700302769942,67.53004729616772,1.6793856164294283,1.105561110992538,1,0
275,video,mobile,57.70778517856796,68.93119700591693,3.530399768118616,3.770411784904903,14.922391339702937,76.42366268690837,1.561350936161467,1.171725059331627,0,0
276,control,mobile,70.78084401586858,61.78559858744482,3.8080957695216675,3.1728303087411223,9.589471273703293,49.53204270716241,5.476659124547947,1.8825576464977687,0,0
277,video,desktop,71.37144659049977,65.26227863149785,4.238343016673816,5.956085644845336,17.17923792567992,87.94546622322135,1.3733649908015984,0.7251608396907807,1,0
278,control,mobile,79.99402242437763,75.60273001443441,4.2209649008676475,3.1375200756160364,10.700502436888758,55.992641796346255,0.27248967750531045,0.5215617809979942,1,0
279,video,desktop,64.45564941219635,71.87216636630323,3.717941771589702,3.625656318599768,8.485291629637382,40.98551965603786,1.8903366920624025,0.7934897562257268,1,0
280,control,desktop,59.54584816879209,80.08510421897343,2.8202798249946053,2.6425596126945923,8.436022321042799,42.237854113556416,0.5286972508767891,0.26585082353784983,0,0
281,video_quiz,desktop,71.64287406711914,71.8295954703934,4.104628194352516,6.07350861827649,14.29885798227521,72.09696650513425,0.382679448205674,0.5170556245996409,0,0
282,control,mobile,77.07810505274819,65.37437507868889,2.825822484128142,2.994048764388168,12.378427179599727,62.77660725770775,0.9304412961019725,0.7409982119805558,0,0
283,control,desktop,83.55934879141881,77.12793165858564,3.3438858220572256,3.1708772840760076,3.909186840446095,20.571379611655495,1.1604706258438124,0.808293522582461,1,0
284,video_quiz,desktop,67.72538386752046,85.32729478883635,3.579056187279816,4.298777503706529,4.359347282413755,24.63718669223448,0.060522630004153935,-0.1412470659820832,0,0
285,control,mobile,75.7621099807695,55.58160190502163,3.7412038737909636,3.275288671274239,5.591589137845786,26.86008333704523,1.3228580993277665,1.071985042089881,1,0
286,video_quiz,mobile,63.10855641790116,89.28180487571193,4.518494092752764,5.161660010245603,8.222177417283017,41.57245214007831,1.6771747536490116,1.129377649627815,1,0
287,video_quiz,mobile,66.00938027544439,86.9856847967259,4.1834199823506,4.972916869131373,6.103358134650778,28.082960473876977,3.604034249957744,2.0155805599397296,1,0
288,video_quiz,desktop,79.54075780822212,73.6743241777894,4.115345928053564,4.306899555326517,7.706265969843692,39.36536613109955,1.1756224687476984,0.9524042455926616,1,0
289,video_quiz,desktop,80.74520434041474,79.05249771011005,3.9821342490913243,4.468171825864624,7.531642199141295,34.47345860647541,0.1583708828067067,-0.19892064626422806,1,0
290,video_quiz,desktop,67.00495400581185,73.29434144203513,4.88735312211298,4.988175206186885,6.638476895012052,33.91338019769862,1.2912554641297225,0.8554107202145663,1,0
291,video,mobile,75.79918658349588,110.942215264404,4.312450489613768,1.8758038150777567,16.358556130153914,84.27445835671008,2.9380913006531713,1.3485307826291286,0,0
292,video_quiz,mobile,57.052001493995604,71.20647533191874,4.187430112746666,4.2386692681262135,14.257671838056881,72.53209139212522,1.673653047407262,0.9442360462731711,1,0
293,video,desktop,73.37872874267556,75.48248456131599,3.0860100737364027,4.780789473063955,15.339905697239685,74.57193110761449,2.8138485886663753,1.2889170983533247,1,0
294,video_quiz,mobile,62.92601578977327,67.7873342535868,3.3938910084862326,3.4354338795861175,15.035204305763294,73.62631462991737,0.21842357025719336,0.23874969535385723,1,0
295,control,mobile,65.53840527842279,45.90473523981538,3.3725724278226417,1.9549405006235037,9.787454924263567,50.17132742943432,1.0536427653081568,0.5348373302935796,1,0
296,video_quiz,desktop,64.7913811828452,73.42107972073086,3.7171628375501626,1.8069368984967893,10.331948032069477,51.43499408545889,1.1895164663145839,0.38626357794512023,1,0
297,video_quiz,mobile,76.42901116271187,76.71259154462251,4.385560323425673,4.4353555665846045,7.217082616595846,31.728792907571464,2.7246631853713943,1.4170699480796125,1,0
298,video_quiz,mobile,76.43099576345494,97.01476194650769,3.8679826775781434,3.002632777203594,10.445130072880982,55.05954558181624,0.5903171764342049,0.7376214570922031,0,0
299,control,mobile,66.47039643733778,80.87131404474506,3.6642526155431665,3.0669624721930155,6.999222163083445,35.36734693058589,1.8975294115697885,1.178939427508904,0,0
300,video,mobile,75.00465845154879,69.96988499627685,3.724449146687322,3.781537832547745,5.192819214119918,23.10500493581442,1.3558140689325988,0.9306903306371797,1,0
301,control,desktop,77.090180425083,75.3596591564857,3.7988318371710528,2.765422949550711,7.698917158169285,38.96339522617572,0.5532184835283437,0.2482039684109782,1,0
302,video_quiz,desktop,73.97238596533246,76.96404219844979,2.7596568486234245,2.6530039198777446,12.61643732509285,67.5111808280487,1.315903359525094,1.0554154766931505,1,0
303,control,desktop,92.26536159666863,72.7262036485264,3.0637698525050805,3.0977434773907992,10.290974148496625,51.161774324212445,2.6532052561758324,0.8035676440502026,1,0
304,control,mobile,65.27297106288111,83.91579226884579,4.530072879960101,3.034465847717371,11.808557798075343,58.71967156538069,0.9937763812998438,1.19898725359799,1,0
305,control,desktop,75.1144407257051,84.75052894852008,1.6981033929578377,2.9380552515186884,10.051286961339427,48.97304171231708,0.020315651913865276,-0.11836650167912016,1,0
306,video_quiz,mobile,68.94090376563553,67.18962018407142,4.605591330371097,5.870345986702605,7.243857193547431,37.51332269510703,0.3814311764351543,0.5014979748058621,1,0
307,video,desktop,72.02575988295663,82.24518159510217,3.850802244461365,4.001334438224826,11.558432271158367,58.29487591211877,0.7950918593494567,0.4706516914417433,1,0
308,video,mobile,73.27529603273183,87.02122086770113,4.371420632609541,3.203968464027247,10.284497102297227,53.046171327269185,1.7193029856856836,1.0273381832204793,1,0
309,video,mobile,69.64483439848284,81.59591777686182,3.495844922684623,3.4414060499264014,13.947734323185461,68.28716777064594,3.818664240625651,1.4868983244067782,0,0
310,control,mobile,65.11658591926209,74.79080989690983,3.914212663431728,2.969034525710398,14.064933315723808,71.78248171825871,0.6717593388044372,0.013213094032088812,0,0
311,video,desktop,75.99381998367785,77.02670322589627,4.330143482483266,3.923190773173343,9.111045797387105,43.19921785326517,0.42918033034330544,0.5141703404645481,0,0
312,video,mobile,81.45865317403188,69.52170921805106,3.7180680556208663,5.136415170755952,10.363891976134992,52.81239868211225,0.15934256482070422,-0.11943099037413363,1,0
313,control,mobile,79.54213103982799,102.38989605962556,2.5015928729783106,3.8440386204458137,7.3140072853352756,34.98627614943842,1.9859348907884313,0.8064892744934016,1,0
314,video,mobile,73.62435590726969,61.50554950791259,4.147802720449128,3.3310546879411556,7.420674790971822,37.180163442193766,1.8564991159199815,0.9280933548397234,1,0
315,video,mobile,66.11682548960857,91.15911510857495,3.0159378028288977,2.780592868127404,8.27031834591286,38.23428503802814,1.5195106565252496,0.8526476123364927,0,0
316,video_quiz,desktop,76.49143680319575,84.29833032759369,4.017574057661352,3.3228132763104647,11.476256997252895,57.57715554229887,2.488684899210985,1.337453696917086,1,0
317,video,desktop,83.6771441867675,73.0611940030638,4.168144946497517,4.220126262717836,8.439390489229032,42.15739801823778,0.8914526618487417,0.5095942322256581,1,0
318,video_quiz,mobile,81.52951409861589,91.65355134867373,4.7552406238944185,5.799015426740588,14.636170959827659,70.12392849174242,0.18792713842001163,0.842906872836497,1,0
319,video,desktop,77.87749647653116,75.86388807738606,3.391224616077015,3.391885143106909,11.42042172717068,60.56452004295541,0.6040063530555362,0.08754501657097258,1,0
320,video,mobile,69.08514239867026,73.99775661816805,3.976189761824268,2.8858234186150513,9.194360354418016,47.21649843854186,0.28519328961892704,0.16939802281685662,1,0
321,control,mobile,70.37797800453703,71.80698091462206,2.2744780316687176,3.1911805849161134,13.047363147953842,63.057481679631366,4.186164198380936,1.7673822836084627,0,0
322,video,desktop,81.17636741870804,65.31761339674547,3.316571459238354,4.423592922268594,7.795233115151337,36.9611402010169,3.4759833962544855,1.770775851079455,1,0
323,video_quiz,desktop,80.49076971897,78.28754374951023,4.981351337554266,6.162358669263897,8.066941103186885,39.83670247745186,1.4779450590405907,1.0646696900379533,1,0
324,control,mobile,57.93840310289613,96.09682822962793,4.006032828707666,2.681141394943264,14.041778442764233,69.07369099005282,4.2014321345860335,1.860593693957811,1,0
325,control,mobile,77.26894051833821,61.72447323800631,3.6015283018494726,3.1644312376084,6.080163256972066,30.215008994187315,4.5124525693412965,1.5337099148614048,1,0
326,video,desktop,80.69030672023622,80.08403194847423,3.514899308514877,2.1683004295434305,9.551072902904258,43.41974882812224,3.5995789230792488,1.67477723949985,1,0
327,video,desktop,67.90246859995781,74.48876764623766,4.108356189987706,3.694302941847235,8.86118498862995,47.69062554353872,0.5283563685910787,0.7498940245213515,1,0
328,video_quiz,desktop,68.88015107021054,68.44386435013551,4.086063084777328,5.59332611151446,7.7992141018981815,37.561232584086156,0.04646757873128479,0.16854082349992464,0,0
329,control,mobile,65.94268721505891,88.96623945151654,3.3009371644960384,3.741860345832809,12.957444756428636,67.21139778804528,1.0921101565375648,1.3368434315527977,0,0
330,video_quiz,mobile,66.55789757981722,99.9765893007399,4.153029745043666,4.8438933169696,12.5876605663877,62.60225695829647,1.5488112174056732,0.920779224683913,1,0
331,video,mobile,60.66600330244613,60.29196225808624,3.134687816362921,3.5582498573420516,12.031642498304668,65.05383826580446,0.945948218802858,0.5831398049274701,1,0
332,video_quiz,desktop,77.50473543641557,76.29481017319725,4.535554886791625,1.7692703187288856,10.06905280792542,52.06315541283019,5.748189644975312,1.4790747457544418,1,0
333,video,desktop,68.71424480985992,66.36158575392389,2.9580316436549348,4.028371100264558,11.924981373953987,61.749722500413874,1.782772559530144,0.9134010341813708,1,0
334,video_quiz,desktop,74.43692931126968,74.7479560885726,4.565506912513855,5.437166054316393,3.9934026569752454,22.35850646067318,1.3388981149883457,0.9780052788352587,1,0
335,video,desktop,71.01944973560803,77.91639841705958,3.0236385176568485,4.813665760007033,8.78582988413853,44.09614193300826,2.2443501311483,1.401053743335159,0,0
336,video,mobile,74.04142017117351,101.04655369349535,3.1667545704615088,4.043211710654849,10.11239436860752,50.86340006458886,1.1348796441633222,1.1076928134424633,1,0
337,video,mobile,63.915063711424395,97.92117945801799,1.8954915865180348,2.8445286331588338,8.231380748133597,40.90600423111672,3.0804861534106713,1.4612936918385162,1,0
338,video_quiz,mobile,73.96212299917173,99.27997346501154,4.0063499289549815,5.296306914144564,10.557325232852223,53.509717440416594,0.9412875631952855,0.5210956593027709,1,0
339,video,desktop,78.11824812754955,71.83744834876774,3.7135133849576154,5.489879529356585,17.147324158008615,85.88816480269179,0.16501341070613468,-0.17689347218701232,1,0
340,control,desktop,81.62075668158903,73.52900958900591,3.6962435048320805,2.8688007129896715,10.338025594605362,52.41433290316384,0.3308959857278284,0.24030660940375054,0,0
341,video_quiz,desktop,90.74215271512526,65.01416745046838,4.886525605819207,2.85559707832732,11.234024807788098,54.58279346720519,0.8881351917186929,0.378899687140618,1,0
342,video_quiz,desktop,58.263185837966255,70.70906694948613,3.2058719433023404,3.7065817411223954,10.608214555411891,52.20788504715207,0.870513913957384,0.5762315348887045,1,0
343,video,mobile,74.5625146749851,49.770732770478276,4.190896492247937,3.7868213558776946,6.405868456643663,33.13807448481156,3.921175647609305,1.2465692524737495,1,0
344,video,desktop,69.32669726714607,77.19322137982346,3.321579447839906,3.2765184718681937,5.535846948296977,27.72122064207666,0.8468147134503223,0.5248743859926355,1,0
345,control,desktop,59.599530616710716,70.81805997125254,3.1567639410754214,3.353166420242302,5.139456021713496,26.666571362047158,0.12875730851387834,-0.03685839801177079,0,0
346,control,desktop,81.73304498645324,68.39146638111016,3.136838986656547,3.2153650909507157,10.843221697963717,55.55805036699547,0.9774549260808878,0.9366376602593272,1,0
347,video,desktop,85.65759907115924,72.86751338459592,3.330291197508184,3.465674688436624,3.881911569795026,21.18554065323066,1.8710483117777992,0.7622747807190535,0,0
