batch_id,line,shift,machine_type,throughput_equal,throughput_unequal,temp_setting,pressure_reading,speed_setting,output_quality_score,critical_failure
227,line_A,day,legacy,108.19976717369335,99.29384347747738,69.28892576076669,174.47264140608652,47.10355387559226,122.37634916323876,0
228,line_A,night,new,109.42758444796796,99.35802490181655,71.77702913411991,180.3889890815607,52.44157599288304,124.05916507430983,0
229,line_A,day,legacy,96.42519506293476,99.65775100205381,66.00542634468437,162.0272028772403,54.00545997705107,127.22896598256435,0
230,line_A,day,legacy,94.99455584182202,97.43372405672928,69.45816951868073,174.3879829824686,42.57514704729139,115.81007600762088,0
231,line_B,night,legacy,98.87365740944273,88.57148046952648,66.67506188793199,164.75312302659574,57.249706708437856,127.46705422911042,0
232,line_B,night,legacy,102.67636745808495,96.20718237019017,69.77504003615735,175.49962864430972,50.26272447154006,123.54147608632833,0
233,line_B,day,new,100.494469024735,107.82579556421469,68.05041890072866,170.79305049261322,51.043082328434835,129.80035852169465,0
234,line_B,day,legacy,103.18240715608702,108.45281674004138,66.48980587489663,166.10354740656388,44.45528982391717,122.28578874630416,0
235,line_B,night,new,99.22161578767269,105.15773919076688,66.82048560437644,168.21748874639647,41.631031647520935,119.45846504638713,0
236,line_B,day,legacy,107.48207939078489,79.27319376946636,70.85101658126713,178.01225337882144,57.26743036589909,130.62243158410212,0
237,line_A,night,legacy,108.37995997084549,99.05691961593847,67.66572644344598,171.14059294311883,50.94016370872053,124.61701203162471,0
238,line_B,night,legacy,104.35667739149632,93.82016211812277,66.24688072912318,163.8315959349409,54.82818107022846,126.03557173937011,0
239,line_B,night,legacy,95.9529903462651,83.69669876502402,70.2668579788025,176.9946419914238,52.57443284307014,129.0531102041265,0
240,line_B,day,legacy,110.28267446480478,120.48581597733548,71.08490382038481,176.89739268633883,45.3999925055502,120.20709506271653,0
241,line_B,day,legacy,98.83883164465318,87.76055417058254,69.51232006879509,173.93083005706941,49.513966689094666,124.11640027675541,0
242,line_B,day,legacy,101.31033997952196,104.6597993555838,65.99852636538301,164.6920718133198,50.24948782870099,126.52791770133058,0
243,line_A,night,legacy,89.39276985716877,95.20686371255586,73.33229795507118,183.29862541869446,49.997242500834794,122.77118196411715,0
244,line_A,night,new,98.95387701684956,93.39760794512753,69.75555616564424,175.1560133414382,49.50279888678179,126.52228525491839,0
245,line_A,night,legacy,96.90860187658276,95.40207766980907,74.17708529730095,185.27741847564172,52.89388900195933,124.36429567951465,0
246,line_B,night,legacy,108.75382420353392,111.61602106444272,69.5926222754285,172.0532625768065,46.46983144279818,118.69604171252254,0
247,line_A,night,legacy,107.05238737047573,99.83759710504394,72.71334870346944,185.00534988204157,45.91613662139644,123.27264796048517,0
248,line_A,day,legacy,100.70179496587609,102.43945072558847,64.93814518009845,162.66529371212457,48.04423250134471,123.87070262478086,0
249,line_A,night,legacy,102.69942934809276,109.30531002975076,68.82252163869406,171.83504175068742,51.08762157309109,126.34583967537326,0
250,line_A,night,new,100.90819556190131,97.18730094014549,68.56179731546408,173.02598932505103,47.39193906080418,118.73872858925733,0
251,line_B,day,legacy,99.03097988296366,94.42904747069515,75.20623246915049,187.67187696118037,49.005101925087054,125.6275088105977,0
252,line_B,day,legacy,113.3082484125646,90.40865695173083,68.20570057338213,169.80877803041378,53.482027927302305,130.80772219520165,0
253,line_A,day,legacy,98.72754044398383,103.81352182927091,66.20488570189039,168.28351187107592,52.47447182372704,126.46689415430727,0
254,line_B,day,legacy,91.36773173200574,101.71751358816948,68.30750851609412,170.45494151794506,47.9383409346766,122.20322035955051,0
255,line_B,night,legacy,88.55672939904284,81.15267617825704,67.65779249626966,171.79475401723235,38.90607340656583,118.48176582677165,0
256,line_A,night,legacy,102.93555926579927,99.66262337771646,69.82773094673992,178.05626835257019,45.0038342339436,118.8793276093618,0
257,line_B,day,new,104.11837072707402,102.01455960973148,66.92864381704346,165.54435685246054,49.60993678757813,120.36778269545812,0
258,line_A,day,legacy,95.31507940528533,98.41245014439943,67.05062859253327,165.43706321289463,51.99652071099982,127.80533188992615,0
259,line_B,day,legacy,95.82219431284558,96.47063919944326,72.15901414589543,180.41773888574684,46.17367715633303,119.94741247802497,0
260,line_B,night,legacy,103.40564872375126,106.97495568501219,63.13693301180478,159.62592946610513,51.82543936791697,128.09172577165674,0
261,line_B,night,legacy,98.78690101538517,82.80206757347213,72.06233752488498,179.20240047129013,48.18219034976575,121.96803694428829,0
262,line_A,day,legacy,94.79418922746302,102.63663376004247,72.80729298657312,181.3062578689457,51.68878505371553,125.95441372906821,0
263,line_A,day,legacy,97.84692650123795,99.3432486231344,72.79413999387454,179.9634806177385,44.80179946009861,119.43804443158871,0
264,line_A,night,legacy,99.03001842374773,96.84404993557918,64.94706807139363,164.39470627633736,49.00500233240686,122.64045737241757,0
265,line_A,day,legacy,96.355479764391,97.0073017468741,65.47936798588681,162.56899750955083,49.09771771022108,124.27208378447982,0
266,line_A,night,legacy,100.55893848901196,96.01535580324072,69.5219994098949,172.46862266140647,51.66391936582198,129.33834023983695,0
267,line_A,day,new,111.06730486573544,95.60818154546789,70.08111945722851,176.6787242772775,47.051670807814105,120.26591494710948,0
268,line_B,night,legacy,101.4955428894306,109.5104479696748,65.20987988428904,164.18960025220466,50.69150506891329,126.36696883136653,0
269,line_B,day,legacy,104.44629550384194,112.92922869655833,73.23627138460715,183.3648313133591,45.17556499952991,119.45462461540704,0
270,line_A,night,legacy,98.65035335633517,101.7341547936591,74.98166854634023,185.97585575003137,48.22649381363709,123.09624627505617,0
271,line_B,night,new,103.49861990448223,94.34362227130859,68.02637268261401,169.65396008218687,40.32325635157632,117.93225218602183,0
272,line_A,night,legacy,104.52245025541357,100.74687245461958,68.8756571377381,171.30654628671627,47.2093277551428,122.49643668595662,0
273,line_A,night,legacy,98.48953644267846,95.46485880585553,75.31703509267899,187.96851048650834,45.53032462204599,124.14642448831367,0
274,line_B,day,new,101.73200538279688,106.79719128118654,70.90647603216952,179.0521041784167,51.801839265323636,123.58312022653946,0
275,line_A,day,legacy,105.85372403091118,93.95946125220316,70.86287797727044,177.94224949085603,47.02241238038923,118.72603604818833,0
276,line_B,day,legacy,100.62575962440769,102.50838585415201,70.49478081573456,174.42174269898825,51.311160230827475,125.53817775159983,0
277,line_A,day,legacy,94.24918762364973,103.7254058544776,63.90928178783912,157.65099766049312,51.12129697731676,126.42649049733826,0
278,line_A,day,legacy,104.50907136993234,99.14809424672661,66.87302106288404,167.7475104434641,48.51432869467529,125.66683681455712,0
279,line_B,day,legacy,101.93533336703157,118.93443160503267,73.89509676960755,185.62403454614366,50.813280761294806,124.31189634408095,0
280,line_A,night,legacy,101.77741561940049,99.37664406697228,66.48460010771745,165.23993604664824,58.56441781933997,132.529199116964,0
281,line_B,night,legacy,99.57627058303794,110.65597815214991,73.22789714180249,181.62490499735992,48.3040467348443,121.49049091382645,0
282,line_A,day,legacy,102.07523712889052,99.248976827353,71.84532323161847,177.16857997553515,45.11132124180668,122.41903448721297,0
283,line_A,day,legacy,93.68345348124538,99.38240485155211,67.28569747838132,169.41422026420372,47.549706316571076,124.59056148623218,0
284,line_A,night,new,97.67879136368282,96.26899700849705,72.24848643746996,181.46638923755057,51.06941513194749,126.42654314887383,0
285,line_A,night,new,106.82179300556366,104.53731634601097,71.53314038230725,179.58524563438107,51.91974297219108,126.4885765282992,0
286,line_A,night,legacy,92.35390808838457,104.22004833086802,75.70229352687255,190.17043012316108,49.39315928323545,124.28525353631862,0
287,line_A,night,new,97.96269420639342,100.4862845709294,70.45814821368928,175.46301544615153,49.64356097042335,122.56262502706475,1
288,line_A,night,new,102.27917839683484,89.54200580775357,70.4469386877226,176.3145413933625,49.42080402903158,121.234245795838,0
289,line_B,night,legacy,108.89711865125655,102.28623385945788,66.63546614346085,165.82298947759364,40.08095568537634,117.6519725987749,0
290,line_B,night,legacy,97.67918835474715,85.83901674133784,75.77683778052304,188.74672997224954,52.07778708804259,127.69164549840434,0
291,line_A,day,legacy,109.83478821277677,100.09161963530387,63.359234935152855,155.18025321811507,50.55561068130089,126.09121277122891,0
292,line_B,night,legacy,104.37513530560318,89.57814846030222,70.36061731841829,175.7857773024574,51.724597121198904,125.12704808043341,0
293,line_B,day,legacy,104.66019186100482,98.35056474637233,71.09527721078614,178.4786755695858,53.85274440871798,126.10961529567662,0
294,line_B,day,new,94.11662601259327,94.640489263461,71.28823225938201,179.399865563815,52.73264242193075,128.92717336588174,1
295,line_B,day,legacy,104.59495842024174,96.38324604377415,71.33974915643083,176.79122971710592,54.31575669886546,129.34169908496506,0
296,line_A,day,legacy,106.04346886990972,100.10078988071862,69.76234378523269,176.85712587477508,50.0634948471042,124.46768134510984,0
297,line_A,night,new,106.8574290845389,102.42325346552943,74.87273490106854,189.1705031332934,47.89421555961328,125.41922406845492,0
298,line_B,day,legacy,108.67003409950618,114.4114182702506,73.44690592765659,182.4866599111488,52.32041822671078,130.30209027377597,0
299,line_A,day,legacy,97.66469249348157,101.88632501513449,72.96708916865387,181.45494241294094,43.84727753300777,122.60091311014315,0
300,line_A,day,legacy,100.9563868721773,104.80834989756957,77.32843967386613,194.50469133009807,54.816773014605076,128.29995317841025,0
